Date,anomaly_score_AT,prediction_AT,recon_close_AT,recon_log_ret_AT,anomaly_score_TranAD,prediction_TranAD,recon_close_TranAD,recon_log_ret_TranAD
2015-05-21,0.0,0.0,27.845407485961914,0.0074246712028980255,0.0007787811919115484,0.0,27.58724021911621,0.006907564587891102
2015-05-22,0.0,0.0,27.773839950561523,-0.0025734275113791227,0.006281583569943905,0.0,27.485994338989258,-0.0036767746787518263
2015-05-26,0.0,0.0,27.440326690673828,-0.012080777436494827,0.0016075107268989086,0.0,27.1378116607666,-0.012748520821332932
2015-05-27,0.0,0.0,27.772409439086914,0.012029307894408703,0.00305733410641551,0.0,27.45772933959961,0.011719664558768272
2015-05-28,0.0,0.0,27.79578971862793,0.0008415019838139415,0.0063599226996302605,0.0,27.457950592041016,7.996571184776258e-06
2015-05-29,0.0,0.0,27.39813995361328,-0.014409445226192474,0.004380948841571808,0.0,27.059846878051758,-0.014604710042476654
2015-06-01,0.0,0.0,27.585432052612305,0.0068126702681183815,0.001556366914883256,0.0,27.249624252319336,0.006988725159317255
2015-06-02,0.0,0.0,27.813562393188477,0.008236056193709373,0.002040377352386713,0.0,27.49751853942871,0.00905603263527155
2015-06-03,0.0,0.0,27.894329071044922,0.002899476559832692,0.0017213895916938782,0.0,27.56531524658203,0.0024625833611935377
2015-06-04,0.0,0.0,27.75313949584961,-0.0050743017345666885,0.0024905363097786903,0.0,27.414627075195312,-0.0054816268384456635
2015-06-05,0.0,0.0,27.677047729492188,-0.002745568985119462,0.0025725902523845434,0.0,27.321352005004883,-0.00340825947932899
2015-06-08,0.0,0.0,27.4185791015625,-0.00938262976706028,0.0033701981883496046,0.0,27.058500289916992,-0.009667344391345978
2015-06-09,0.0,0.0,27.372699737548828,-0.001674652798101306,0.0017205927288159728,0.0,27.000782012939453,-0.002135311486199498
2015-06-10,0.0,0.0,27.858612060546875,0.017595993354916573,0.0035137603990733624,0.0,27.487924575805664,0.01788107119500637
2015-06-11,0.0,0.0,27.762710571289062,-0.00344846467487514,0.005263168830424547,0.0,27.389623641967773,-0.003582671517506242
2015-06-12,0.0,0.0,27.67719841003418,-0.0030847431626170874,0.008663514629006386,0.0,27.27264976501465,-0.004279840271919966
2015-06-15,0.0,0.0,27.502168655395508,-0.006344059482216835,0.004293750040233135,0.0,27.05250358581543,-0.008104837499558926
2015-06-16,0.0,0.0,27.598981857299805,0.0035140560939908028,0.001206825370900333,0.0,27.1356258392334,0.0030679854098707438
2015-06-17,0.0,0.0,27.696361541748047,0.0035220379941165447,0.0039282566867768764,0.0,27.211620330810547,0.0027965945191681385
2015-06-18,0.0,0.0,28.14972496032715,0.016236620023846626,0.0020487648434937,0.0,27.676738739013672,0.01694830320775509
2015-06-19,0.0,0.0,28.231420516967773,0.0028980406932532787,0.010041468776762486,0.0,27.780288696289062,0.0037343150470405817
2015-06-22,0.0,0.0,28.345972061157227,0.004049257375299931,0.0024112598039209843,0.0,27.891427993774414,0.003992760553956032
2015-06-23,0.0,0.0,28.529537200927734,0.006454878486692905,0.001178624341264367,0.0,28.069364547729492,0.006359216291457415
2015-06-24,0.0,0.0,28.326860427856445,-0.00712929479777813,0.0015688283601775765,0.0,27.867340087890625,-0.00722319632768631
2015-06-25,0.0,0.0,28.311918258666992,-0.0005276076262816787,0.0009050510707311332,0.0,27.860654830932617,-0.00024008203763514757
2015-06-26,0.0,0.0,28.09075927734375,-0.007842318154871464,0.0034908417146652937,0.0,27.63093376159668,-0.008279520086944103
2015-06-29,0.0,0.0,27.548715591430664,-0.01948469690978527,0.007803250569850206,0.0,27.065345764160156,-0.020681750029325485
2015-06-30,0.0,0.0,27.497182846069336,-0.001872348366305232,0.004962509498000145,0.0,26.986141204833984,-0.0029306767974048853
2015-07-01,0.0,0.0,27.652183532714844,0.005621106829494238,0.00542765948921442,0.0,27.151382446289062,0.006104497704654932
2015-07-02,0.0,0.0,27.846277236938477,0.0069946120493113995,0.006547724828124046,0.0,27.344242095947266,0.007078045047819614
2015-07-06,0.0,0.0,27.792774200439453,-0.0019231033511459827,0.0119826290756464,0.0,27.237119674682617,-0.003925319295376539
2015-07-07,0.0,0.0,28.001794815063477,0.007492479868233204,0.02937520667910576,0.0,27.545825958251953,0.011270352639257908
2015-07-08,0.0,0.0,27.64336395263672,-0.01288290973752737,0.025583535432815552,0.0,27.10923957824707,-0.015976430848240852
2015-07-09,0.0,0.0,27.78665542602539,0.005170139484107494,0.017148323357105255,0.0,27.289573669433594,0.0066301943734288216
2015-07-10,5.203021198038046e-41,0.0,28.326396942138672,0.019238311797380447,0.06699306517839432,0.0,27.931718826293945,0.023258116096258163
2015-07-13,4.119570263614922e-31,0.0,29.054731369018555,0.02538718841969967,0.05403291806578636,0.0,28.825817108154297,0.03150853142142296
2015-07-14,1.2156812900798894e-17,0.0,29.643653869628906,0.0200667567551136,0.06796807050704956,0.0,29.463430404663086,0.02187834121286869
2015-07-15,2.666237456511178e-13,0.0,29.64930534362793,0.00019060669001191854,0.012604504823684692,0.0,29.528356552124023,0.002201259369030595
2015-07-16,0.017499368637800217,1.0,30.50706672668457,0.028519606217741966,0.018297117203474045,0.0,30.373226165771484,0.028210429474711418
2015-07-17,7.589129757295306e-15,0.0,34.9445915222168,0.13580535352230072,4.749846458435059,1.0,33.869422912597656,0.10895112156867981
2015-07-20,2.6207540459926354e-27,0.0,34.658870697021484,-0.008210000582039356,0.43359220027923584,1.0,33.78765869140625,-0.0024170507676899433
2015-07-21,2.7043260685141766e-28,0.0,34.79673385620117,0.003969950135797262,0.31467896699905396,1.0,34.116634368896484,0.00968952290713787
2015-07-22,1.99584543841437e-27,0.0,34.802215576171875,0.00015740346862003207,0.2592396140098572,1.0,34.42269515991211,0.0089309923350811
2015-07-23,1.1571404955639247e-25,0.0,33.871681213378906,-0.02710164152085781,0.24285157024860382,1.0,33.650062561035156,-0.02270113117992878
2015-07-24,2.1868888347474357e-21,0.0,32.9498405456543,-0.02759295329451561,0.2708373963832855,1.0,32.521278381347656,-0.03412029892206192
2015-07-27,1.1540402722064061e-25,0.0,33.12582015991211,0.005326538346707821,0.11384052038192749,1.0,32.70109939575195,0.005514064803719521
2015-07-28,4.034956064352902e-32,0.0,33.215919494628906,0.0027162127662450075,0.11364896595478058,1.0,32.72412872314453,0.0007040221826173365
2015-07-29,1.7412544526789427e-38,0.0,33.317935943603516,0.0030666543170809746,0.052863989025354385,0.0,32.7660026550293,0.001278699142858386
2015-07-30,1.9061863010210487e-41,0.0,33.472450256347656,0.004626805428415537,0.019161786884069443,0.0,32.90888977050781,0.004351482726633549
2015-07-31,2.802596928649634e-45,0.0,33.17985153198242,-0.008779754862189293,0.04464295506477356,0.0,32.55657196044922,-0.010763628408312798
2015-08-03,0.0,0.0,33.52127456665039,0.010237454436719418,0.0069187297485768795,0.0,32.883697509765625,0.009997721761465073
2015-08-04,0.0,0.0,33.3958625793457,-0.0037484534550458193,0.008669042959809303,0.0,32.7238655090332,-0.004872428253293037
2015-08-05,0.0,0.0,33.947513580322266,0.016383636742830276,0.004170183092355728,0.0,33.32387161254883,0.0181693434715271
2015-08-06,0.0,0.0,33.81355285644531,-0.003953852225095034,0.0035498314537107944,0.0,33.176544189453125,-0.004430748056620359
2015-08-07,0.0,0.0,33.579010009765625,-0.006960442289710045,0.002355452161282301,0.0,32.92809295654297,-0.0075170723721385
2015-08-10,0.0,0.0,33.544639587402344,-0.0010241693817079067,0.0023381435312330723,0.0,32.86863327026367,-0.001807300839573145
2015-08-11,4.181733857761154e-39,0.0,34.80192947387695,0.0367957204580307,0.04669903591275215,0.0,34.181575775146484,0.03916797414422035
2015-08-12,0.0,0.0,34.86671829223633,0.001859939773567021,0.008543465286493301,0.0,34.310081481933594,0.003752441145479679
2015-08-13,0.0,0.0,34.66754913330078,-0.005728737451136112,0.010186787694692612,0.0,34.109275817871094,-0.005869847256690264
2015-08-14,0.0,0.0,34.83036804199219,0.004685589578002691,0.003172127529978752,0.0,34.24409103393555,0.003944555297493935
2015-08-17,0.0,0.0,35.07111740112305,0.006888332776725292,0.005648492835462093,0.0,34.487701416015625,0.007088792510330677
2015-08-18,0.0,0.0,34.85688781738281,-0.0061271702870726585,0.006223684176802635,0.0,34.278194427490234,-0.006093358155339956
2015-08-19,4.90454462513686e-44,0.0,35.112606048583984,0.007309525273740292,0.005078915972262621,0.0,34.59052658081055,0.009070469066500664
2015-08-20,1.0207424279929379e-35,0.0,34.4501953125,-0.01904570683836937,0.010950200259685516,0.0,33.912105560302734,-0.019807707518339157
2015-08-21,2.8741069793553873e-25,0.0,32.80573654174805,-0.04891124367713928,0.03229663521051407,0.0,32.25684356689453,-0.05004196986556053
2015-08-24,8.139273179835499e-19,0.0,31.595539093017578,-0.037587426602840424,0.055953431874513626,0.0,31.038175582885742,-0.03851224109530449
2015-08-25,4.767497539997204e-28,0.0,31.32583236694336,-0.008572799153625965,0.0485653355717659,0.0,30.867351531982422,-0.0055188871920108795
2015-08-26,3.2924554808339704e-28,0.0,33.55410385131836,0.06871602684259415,0.10585832595825195,1.0,33.0743408203125,0.06905868649482727
2015-08-27,4.0519746580465785e-35,0.0,33.940120697021484,0.011438586749136448,0.0050189318135380745,0.0,33.47032165527344,0.01190138515084982
2015-08-28,5.969531458023721e-43,0.0,33.585365295410156,-0.010507307946681976,0.006133265793323517,0.0,33.12957763671875,-0.010232625529170036
2015-08-31,0.0,0.0,33.05492401123047,-0.0159198846668005,0.004239960107952356,0.0,32.56977844238281,-0.017041658982634544
2015-09-01,0.0,0.0,32.2252082824707,-0.025421511381864548,0.009077438153326511,0.0,31.719417572021484,-0.02645585872232914
2015-09-02,0.0,0.0,32.9473876953125,0.022162972018122673,0.0022182553075253963,0.0,32.481483459472656,0.0237412229180336
2015-09-03,0.0,0.0,32.595455169677734,-0.01073910016566515,0.007824542000889778,0.0,32.11631774902344,-0.011305966414511204
2015-09-04,0.0,0.0,32.26038360595703,-0.010332919657230377,0.010072099044919014,0.0,31.784400939941406,-0.010388551279902458
2015-09-08,0.0,0.0,32.96942901611328,0.021740805357694626,0.0027906433679163456,0.0,32.53767776489258,0.02342299558222294
2015-09-09,0.0,0.0,32.94450378417969,-0.0007563406834378839,0.00783191155642271,0.0,32.5731201171875,0.0010887589305639267
2015-09-10,0.0,0.0,33.31711196899414,0.011246664449572563,0.001252870773896575,0.0,32.9780387878418,0.012354467995464802
2015-09-11,0.0,0.0,33.52753829956055,0.006296016275882721,0.0024192994460463524,0.0,33.18268585205078,0.006186329293996096
2015-09-14,0.0,0.0,33.4110221862793,-0.0034813189413398504,0.0019183403346687555,0.0,33.059303283691406,-0.003725209040567279
2015-09-15,0.0,0.0,34.010467529296875,0.017782585695385933,0.0013334271498024464,0.0,33.68851852416992,0.01885400339961052
2015-09-16,0.0,0.0,34.05619430541992,0.0013435545843094587,0.002938640769571066,0.0,33.699031829833984,0.0003121045883744955
2015-09-17,0.0,0.0,34.34720230102539,0.008508657105267048,0.0010428811656311154,0.0,34.02022933959961,0.009486328810453415
2015-09-18,2.1320167589347075e-39,0.0,33.8470344543457,-0.014669254422187805,0.0015941131860017776,0.0,33.51190948486328,-0.015054555609822273
2015-09-21,0.0,0.0,34.13808822631836,0.008562429808080196,0.002284315647557378,0.0,33.80585479736328,0.008733195252716541
2015-09-22,1.1331959974891374e-35,0.0,33.495784759521484,-0.01899423450231552,0.0052596209570765495,0.0,33.16106033325195,-0.019257832318544388
2015-09-23,2.614682804583676e-41,0.0,33.51015853881836,0.0004290354554541409,0.001799244899302721,0.0,33.17845153808594,0.0005244146450422704
2015-09-24,1.5848013008250805e-39,0.0,33.59090805053711,0.0024067682679742575,0.0018184171058237553,0.0,33.26319885253906,0.002550898352637887
2015-09-25,9.147637219918675e-26,0.0,32.89682388305664,-0.020879294723272324,0.010009190067648888,0.0,32.54659652709961,-0.02177879586815834
2015-09-28,4.339349997359915e-30,0.0,32.127933502197266,-0.023650258779525757,0.008115071803331375,0.0,31.766889572143555,-0.024248307570815086
2015-09-29,5.036869239123052e-40,0.0,32.051151275634766,-0.0023926077410578728,0.005486031528562307,0.0,31.692869186401367,-0.0023327679373323917
2015-09-30,1.1593973102613446e-34,0.0,32.80316925048828,0.023191915825009346,0.0023603299632668495,0.0,32.462886810302734,0.02400565892457962
2015-10-01,9.168205397614764e-40,0.0,32.97987747192383,0.005372374318540096,0.0013630278408527374,0.0,32.660888671875,0.0060808854177594185
2015-10-02,2.402839287261606e-31,0.0,33.699344635009766,0.021580910310149193,0.0018988759256899357,0.0,33.429908752441406,0.023272696882486343
2015-10-05,8.885083371664887e-32,0.0,34.39693069458008,0.020488988608121872,0.002425810322165489,0.0,34.14971923828125,0.021303391084074974
2015-10-06,9.733690872998381e-37,0.0,34.40120315551758,0.00012426002649590373,0.001209968701004982,0.0,34.1536750793457,0.0001157643273472786
2015-10-07,4.130418621798752e-33,0.0,34.329017639160156,-0.0021006842143833637,0.0028235933277755976,0.0,34.031612396240234,-0.0035803301725536585
2015-10-08,2.67911854572181e-31,0.0,34.201873779296875,-0.0037104988005012274,0.003099479479715228,0.0,33.886993408203125,-0.004258539527654648
2015-10-09,4.7216299124810347e-35,0.0,34.410667419433594,0.006086127366870642,0.0007940843352116644,0.0,34.109500885009766,0.006544699892401695
2015-10-12,1.2134828752262083e-32,0.0,34.66669845581055,0.007412934210151434,0.001398661406710744,0.0,34.35976028442383,0.007310265675187111
2015-10-13,4.0950721954357473e-35,0.0,34.98918533325195,0.009259502403438091,0.0012690669391304255,0.0,34.72191619873047,0.010484962724149227
2015-10-14,1.330305781331232e-31,0.0,34.87679672241211,-0.003217312740162015,0.0018052193336188793,0.0,34.608219146728516,-0.0032799358014017344
2015-10-15,4.9300971848176343e-29,0.0,35.47882080078125,0.01711425930261612,0.004089228808879852,0.0,35.24549865722656,0.018246473744511604
2015-10-16,2.747434158459396e-28,0.0,35.60417938232422,0.003527051769196987,0.0026803051587194204,0.0,35.37483596801758,0.0036630781833082438
2015-10-19,1.2530723171779448e-24,0.0,35.832298278808594,0.0063866679556667805,0.0024024699814617634,0.0,35.606101989746094,0.006516258232295513
2015-10-20,1.2563986851767128e-13,0.0,34.89500045776367,-0.02650618739426136,0.006361119449138641,0.0,34.56464767456055,-0.029685750603675842
2015-10-21,7.50695426177117e-06,0.0,34.520362854003906,-0.010794059373438358,0.010429458692669868,0.0,34.17207336425781,-0.011422584764659405
2015-10-22,0.012099228799343109,1.0,34.98217010498047,0.013289024122059345,0.0069159092381596565,0.0,34.603614807128906,0.01254945993423462
2015-10-23,3.82687687761063e-07,0.0,36.79615783691406,0.050554968416690826,0.019339147955179214,0.0,36.535892486572266,0.054337020963430405
2015-10-26,5.484988548423719e-13,0.0,37.3427848815918,0.014746255241334438,0.0024750721640884876,0.0,37.19280242919922,0.01782006025314331
2015-10-27,1.1245270382417283e-24,0.0,37.436100006103516,0.0024958259891718626,0.005832719150930643,0.0,37.330814361572266,0.0037038465961813927
2015-10-28,1.5498534536834634e-29,0.0,37.64848709106445,0.005657388363033533,0.008238768205046654,0.0,37.51155471801758,0.00482983561232686
2015-10-29,1.3190933284659136e-32,0.0,38.01731491088867,0.009748917073011398,0.008058988489210606,0.0,37.90963363647461,0.010556393302977085
2015-10-30,3.476570460304994e-33,0.0,37.68416976928711,-0.008801545016467571,0.006386834196746349,0.0,37.56117248535156,-0.00923449918627739
2015-11-02,2.4856228450900518e-33,0.0,38.182289123535156,0.013131571002304554,0.0029687434434890747,0.0,38.062591552734375,0.013261130079627037
2015-11-03,2.1644411059044063e-35,0.0,38.248291015625,0.0017270984826609492,0.0013751117512583733,0.0,38.09654998779297,0.0008916734368540347
2015-11-04,1.4119189524695633e-35,0.0,38.549102783203125,0.00783390924334526,0.0017130186315625906,0.0,38.431884765625,0.00876377522945404
2015-11-05,8.32102238503791e-38,0.0,38.80141830444336,0.006524030584841967,0.0034982701763510704,0.0,38.70673751831055,0.007126242388039827
2015-11-06,1.528435471396079e-39,0.0,38.85994338989258,0.001507227891124785,0.002691220957785845,0.0,38.763641357421875,0.0014691108372062445
2015-11-09,6.641598405409296e-39,0.0,38.552433013916016,-0.007944758981466293,0.0006715929484926164,0.0,38.44649887084961,-0.008215152658522129
2015-11-10,2.3223158929869463e-40,0.0,38.7252082824707,0.004471457097679377,0.0010517413029447198,0.0,38.62924575805664,0.004742136225104332
2015-11-11,6.690084733573399e-39,0.0,39.04121017456055,0.008126996457576752,0.0006995367584750056,0.0,38.9882926940918,0.009251722134649754
2015-11-12,5.708615513368051e-37,0.0,38.65292739868164,-0.009995188564062119,0.0033228497486561537,0.0,38.59971618652344,-0.010016455315053463
2015-11-13,6.815123828687751e-37,0.0,37.888301849365234,-0.019980236887931824,0.007928223349153996,0.0,37.804927825927734,-0.020805560052394867
2015-11-16,4.297221870698484e-40,0.0,38.38276672363281,0.012966291047632694,0.005889188032597303,0.0,38.332183837890625,0.013850344344973564
2015-11-17,1.9800347300909665e-42,0.0,38.1872673034668,-0.005106454249471426,0.004130225162953138,0.0,38.17161178588867,-0.004197670612484217
2015-11-18,3.4145694716523325e-38,0.0,38.84711456298828,0.017131615430116653,0.005400526337325573,0.0,38.853492736816406,0.017705919221043587
2015-11-19,1.598068794685308e-39,0.0,38.86974334716797,0.0005821816739626229,0.01740696094930172,0.0,38.88191604614258,0.0007313339156098664
2015-11-20,1.2988013572348438e-32,0.0,39.67778015136719,0.020575353875756264,0.006344274152070284,0.0,39.69009780883789,0.02057240717113018
2015-11-23,2.3695957031732657e-42,0.0,39.685699462890625,0.00019971933215856552,0.00319122476503253,0.0,39.72920227050781,0.0009847538312897086
2015-11-24,8.328491305852761e-40,0.0,39.36874771118164,-0.008018783293664455,0.0042717428877949715,0.0,39.4046516418457,-0.008202588185667992
2015-11-25,2.4779077787786652e-37,0.0,39.3807373046875,0.0003046765341423452,0.027010571211576462,0.0,39.41705322265625,0.00031457626027986407
2015-11-27,1.4667714046683624e-34,0.0,39.519134521484375,0.003508088644593954,0.021324539557099342,0.0,39.55192947387695,0.00341598317027092
2015-11-30,3.6742045734596704e-42,0.0,39.113861083984375,-0.01030801609158516,0.003146833973005414,0.0,39.116172790527344,-0.01107846386730671
2015-12-01,3.06453866862274e-36,0.0,40.082984924316406,0.024474969133734703,0.017232712358236313,0.0,40.0452766418457,0.02347482740879059
2015-12-02,4.1926850052598527e-42,0.0,39.81818771362305,-0.006628128699958324,0.0013911060523241758,0.0,39.76618194580078,-0.006993914023041725
2015-12-03,9.753037311700727e-43,0.0,39.372371673583984,-0.011259404011070728,0.00322509091347456,0.0,39.27509689331055,-0.012426127679646015
2015-12-04,1.5955882721956987e-37,0.0,39.910316467285156,0.013570521026849747,0.0033705043606460094,0.0,39.755680084228516,0.012161879800260067
2015-12-07,0.0,0.0,39.635135650634766,-0.0069189416244626045,0.002149514853954315,0.0,39.467796325683594,-0.007267601788043976
2015-12-08,4.8407294930715076e-40,0.0,39.75262451171875,0.0029599370900541544,0.0032631843350827694,0.0,39.60009765625,0.003346638521179557
2015-12-09,4.764414778704378e-44,0.0,39.164791107177734,-0.014897756278514862,0.006843640934675932,0.0,38.92717361450195,-0.01713906042277813
2015-12-10,0.0,0.0,39.069759368896484,-0.002429431304335594,0.004336051642894745,0.0,38.8060417175293,-0.0031166861299425364
2015-12-11,2.7580813758659805e-37,0.0,38.640018463134766,-0.011060320772230625,0.0058789970353245735,0.0,38.366371154785156,-0.011394627392292023
2015-12-14,2.9377843953984422e-39,0.0,39.22209548950195,0.01495183352380991,0.0031909658573567867,0.0,39.00999069213867,0.016636602580547333
2015-12-15,4.077010619626768e-39,0.0,39.12062072753906,-0.002590431831777096,0.006925063207745552,0.0,38.83364486694336,-0.004530856851488352
2015-12-16,9.719563093984936e-38,0.0,39.91010665893555,0.01997985504567623,0.006844697520136833,0.0,39.63527297973633,0.02043232135474682
2015-12-17,1.1042231898879559e-42,0.0,39.60760498046875,-0.007608501240611076,0.00917995534837246,0.0,39.343685150146484,-0.007383904419839382
2015-12-18,7.448555744269242e-39,0.0,38.998985290527344,-0.015485590323805809,0.005699196830391884,0.0,38.694541931152344,-0.016636818647384644
2015-12-21,0.0,0.0,39.199100494384766,0.005118322558701038,0.004295141901820898,0.0,38.86545944213867,0.004407298285514116
2015-12-22,0.0,0.0,39.51307678222656,0.00797769334167242,0.0033021350391209126,0.0,39.15298080444336,0.007370640989392996
2015-12-23,4.203895392974451e-45,0.0,39.60082244873047,0.002218256238847971,0.007163547910749912,0.0,39.17545700073242,0.0005737901665270329
2015-12-24,2.5075395240014007e-40,0.0,39.5093994140625,-0.0023112278431653976,0.04422838240861893,0.0,39.07001876831055,-0.002695007249712944
2015-12-28,7.183872885133714e-39,0.0,40.22663879394531,0.017990848049521446,0.004434232134371996,0.0,39.90252685546875,0.021084273234009743
2015-12-29,6.58610278232664e-44,0.0,40.78766632080078,0.013850255869328976,0.001976590370759368,0.0,40.4517936706543,0.013671335764229298
2015-12-30,2.6497152661917966e-41,0.0,40.64775085449219,-0.0034362103324383497,0.002596354577690363,0.0,40.319644927978516,-0.003272112226113677
2015-12-31,2.531345903352122e-38,0.0,40.106597900390625,-0.013402676209807396,0.0020728828385472298,0.0,39.73461151123047,-0.014616284519433975
2016-01-04,4.278125192993721e-27,0.0,39.226749420166016,-0.022181887179613113,0.006828353740274906,0.0,38.85080337524414,-0.022493841126561165
2016-01-05,4.203895392974451e-45,0.0,39.329654693603516,0.0026199696585536003,0.002412552712485194,0.0,38.93602752685547,0.002191250678151846
2016-01-06,1.2347549355352628e-35,0.0,39.232826232910156,-0.0024651233106851578,0.004132421687245369,0.0,38.83937072753906,-0.00248558702878654
2016-01-07,7.344841352242899e-32,0.0,38.36419677734375,-0.022389139980077744,0.01404502522200346,0.0,38.00289535522461,-0.021772129461169243
2016-01-08,2.6624670822171524e-43,0.0,37.88452911376953,-0.012581796385347843,0.01021556556224823,0.0,37.58838653564453,-0.010967235080897808
2016-01-11,3.2229864679470793e-44,0.0,37.99442672729492,0.0028965920209884644,0.0012791943736374378,0.0,37.68242263793945,0.0024985745549201965
2016-01-12,5.063634039791656e-40,0.0,38.580101013183594,0.015297167003154755,0.00408722972497344,0.0,38.29105758666992,0.0160226970911026
2016-01-13,2.6715524541149377e-21,0.0,37.34031677246094,-0.032662976533174515,0.004690967965871096,0.0,37.03377914428711,-0.03338593989610672
2016-01-14,2.4294891663724366e-23,0.0,37.91249084472656,0.015206964686512947,0.002063270891085267,0.0,37.6491584777832,0.016480153426527977
2016-01-15,8.308378882338543e-19,0.0,36.91221618652344,-0.02673802711069584,0.004002484492957592,0.0,36.56204605102539,-0.029299883171916008
2016-01-19,1.465941416260566e-36,0.0,37.328224182128906,0.011207121424376965,0.0028531556017696857,0.0,36.980491638183594,0.01137987244874239
2016-01-20,2.1607437881596512e-21,0.0,37.29930114746094,-0.0007751398952677846,0.008441852405667305,0.0,37.02043151855469,0.0010793168330565095
2016-01-21,4.700486870138617e-36,0.0,37.69172286987305,0.010465872474014759,0.00383660476654768,0.0,37.4087028503418,0.010433457791805267
2016-01-22,0.0,0.0,38.589691162109375,0.02354474738240242,0.0027270810678601265,0.0,38.323486328125,0.024159608408808708
2016-01-25,0.0,0.0,38.03432846069336,-0.014496157877147198,0.002546451985836029,0.0,37.73923110961914,-0.015362786129117012
2016-01-26,0.0,0.0,38.07948303222656,0.001186578068882227,0.004677134566009045,0.0,37.70120620727539,-0.0010082025546580553
2016-01-27,0.0,0.0,37.32659149169922,-0.019969604909420013,0.003930393140763044,0.0,36.9248161315918,-0.020808106288313866
2016-01-28,0.0,0.0,38.794334411621094,0.03856825456023216,0.021795080974698067,0.0,38.41615676879883,0.03959433734416962
2016-01-29,1.7278010065124994e-42,0.0,39.43067169189453,0.016269821673631668,0.00909225083887577,0.0,39.028377532958984,0.015810925513505936
